date,district,rainfall_mm
2020-05-17,anugul,0.2184821367263794
2020-05-18,anugul,0.6044642584664481
2020-05-19,anugul,27.6898193359375
2020-05-20,anugul,11.112677437918526
2020-05-21,anugul,0.3416071278708322
2020-05-22,anugul,0.0
2020-05-15,anuppur,1.011875033378601
2020-05-16,anuppur,0.17468750476837158
2020-05-17,anuppur,0.04374999552965164
2020-05-18,anuppur,9.646562576293945
2020-05-19,anuppur,1.1218750476837158
2020-05-20,anuppur,1.3406249284744263
2020-05-21,anuppur,0.0
2020-05-22,anuppur,0.0
2020-05-15,araria,0.7989130434782609
2020-05-16,araria,28.518477730129074
2020-05-17,araria,0.0
2020-05-18,araria,0.0
2020-05-19,araria,6.496521659519361
2020-05-20,araria,12.957826033882473
2020-05-21,araria,2.7067388451617695
2020-05-22,araria,0.15326087371162747
2020-05-15,arwal,0.0
2020-05-16,arwal,0.0
2020-05-17,arwal,0.0
2020-05-18,arwal,0.0
2020-05-19,arwal,0.3074999849001567
2020-05-20,arwal,0.6058332920074463
2020-05-21,arwal,1.6974999109903972
2020-05-22,arwal,0.0
2020-05-15,auraiya,0.0
2020-05-16,auraiya,0.0
2020-05-17,auraiya,0.0
2020-05-18,auraiya,0.04272727261890064
2020-05-19,auraiya,0.0
2020-05-20,auraiya,0.0
2020-05-21,auraiya,0.0
2020-05-22,auraiya,0.0
2020-05-15,aurangabad,0.0
2020-05-16,aurangabad,0.0
2020-05-17,aurangabad,0.0
2020-05-18,aurangabad,0.0
2020-05-19,aurangabad,0.08999999638261466
2020-05-20,aurangabad,0.9181033825052196
2020-05-21,aurangabad,0.7553447854929957
2020-05-22,aurangabad,0.0
2020-05-15,azamgarh,0.016428569384983608
2020-05-16,azamgarh,0.0
2020-05-17,azamgarh,0.0
2020-05-18,azamgarh,0.0035714285714285713
2020-05-19,azamgarh,1.04471435546875
2020-05-20,azamgarh,1.2115713936941965
2020-05-21,azamgarh,0.0
2020-05-22,azamgarh,0.0
2020-05-15,bahraich,0.0
2020-05-16,bahraich,0.0
2020-05-17,bahraich,0.0
2020-05-18,bahraich,0.0005714285586561475
2020-05-19,bahraich,0.0
2020-05-20,bahraich,0.0
2020-05-21,bahraich,0.0
2020-05-22,bahraich,0.0
2020-05-15,baksa,22.750250244140624
2020-05-16,baksa,18.266751098632813
2020-05-17,baksa,2.0122501373291017
2020-05-18,baksa,0.03100000023841858
2020-05-19,baksa,4.237749862670898
2020-05-20,baksa,42.076995849609375
2020-05-21,baksa,54.322998046875
2020-05-22,baksa,12.662000274658203
2020-05-15,balaghat,0.7636708609665497
2020-05-16,balaghat,1.3240506135964696
2020-05-17,balaghat,1.1316454923605617
2020-05-18,balaghat,1.2687974760803995
2020-05-19,balaghat,0.6875316281861896
2020-05-20,balaghat,0.11379746545719195
2020-05-21,balaghat,0.0
2020-05-22,balaghat,0.0
2020-05-15,balangir,0.17999998728434244
2020-05-16,balangir,0.01921052472633228
2020-05-17,balangir,0.02921052564654434
2020-05-18,balangir,0.6195613794159471
2020-05-19,balangir,1.0077192072282757
2020-05-20,balangir,0.15271929690712377
2020-05-21,balangir,0.042105260648225486
2020-05-22,balangir,0.012368420759836832
2020-05-15,baleshwar,1.5206451416015625
2020-05-16,baleshwar,1.0159677074801536
2020-05-17,baleshwar,0.5009677333216513
2020-05-18,baleshwar,0.4798387096774194
2020-05-19,baleshwar,34.037581905241936
2020-05-20,baleshwar,49.57629000756048
2020-05-21,baleshwar,0.9229031839678364
2020-05-22,baleshwar,0.317741947789346
2020-05-15,ballia,0.0003571428491600922
2020-05-16,ballia,0.0028571427932807376
2020-05-17,ballia,0.0
2020-05-18,ballia,0.016607142984867096
2020-05-19,ballia,1.7232142857142858
2020-05-20,ballia,0.2674999918256487
2020-05-21,ballia,0.03821428333009992
2020-05-22,ballia,0.0
2020-05-15,balod,4.5746151850773735
2020-05-16,balod,0.4221153992872972
2020-05-17,balod,0.0059615385073881885
2020-05-18,balod,3.5588461068960338
2020-05-19,balod,4.1023078331580525
2020-05-20,balod,0.6230769524207482
2020-05-21,balod,0.14961537031026986
2020-05-22,balod,0.03769230842590332
2020-05-15,balodabazar,0.7332142421177456
2020-05-16,balodabazar,3.419642857142857
2020-05-17,balodabazar,0.007380952437718709
2020-05-18,balodabazar,1.785714104062035
2020-05-19,balodabazar,0.1427380925133115
2020-05-20,balodabazar,0.2753571555728004
2020-05-21,balodabazar,0.30464281354631695
2020-05-22,balodabazar,0.0
2020-05-15,balrampur,0.0
2020-05-16,balrampur,0.0
2020-05-17,balrampur,0.0
2020-05-18,balrampur,0.0459999958674113
2020-05-19,balrampur,0.2259999910990397
2020-05-20,balrampur,0.026333332061767578
2020-05-21,balrampur,0.0
2020-05-22,balrampur,0.0
2020-05-15,banda,1.0099999843499599
2020-05-16,banda,0.0
2020-05-17,banda,0.027692305736052684
2020-05-18,banda,0.0994871701949682
2020-05-19,banda,0.0
2020-05-20,banda,0.006025641010357783
2020-05-21,banda,0.0
2020-05-22,banda,0.0
2020-05-15,banka,0.0
2020-05-16,banka,0.0
2020-05-17,banka,0.0
2020-05-18,banka,0.0
2020-05-19,banka,2.465892791748047
2020-05-20,banka,14.54446302141462
2020-05-21,banka,0.2796428714479719
2020-05-22,banka,0.0
2020-05-15,bankura,0.09596774655003701
2020-05-16,bankura,3.92241939421623
2020-05-17,bankura,0.14096773824384135
2020-05-18,bankura,0.07749999723126812
2020-05-19,bankura,12.200080133253529
2020-05-20,bankura,29.93096726940524
2020-05-21,bankura,0.014274193394568658
2020-05-22,bankura,0.00879032188846219
2020-05-15,barabanki,0.0
2020-05-16,barabanki,0.0
2020-05-17,barabanki,0.0
2020-05-18,barabanki,0.0005128205013580811
2020-05-19,barabanki,0.0
2020-05-20,barabanki,0.0
2020-05-21,barabanki,0.0
2020-05-22,barabanki,0.0
2020-05-15,barddhaman,0.0
2020-05-16,barddhaman,5.607719555235746
2020-05-17,barddhaman,0.2100877092595686
2020-05-18,barddhaman,0.00429824569769073
2020-05-19,barddhaman,10.503244500411185
2020-05-20,barddhaman,41.87526127330044
2020-05-21,barddhaman,0.06245613934700949
2020-05-22,barddhaman,0.20473682671262508
2020-05-15,bargarh,0.6926000213623047
2020-05-16,bargarh,0.6872999572753906
2020-05-17,bargarh,0.1363999843597412
2020-05-18,bargarh,1.329300079345703
2020-05-19,bargarh,2.448999938964844
2020-05-20,bargarh,0.1985999870300293
2020-05-21,bargarh,0.012300000190734864
2020-05-22,bargarh,0.001599999964237213
2020-05-15,barpeta,44.991363525390625
2020-05-16,barpeta,48.42999822443182
2020-05-17,barpeta,0.9829545454545454
2020-05-18,barpeta,0.03477272662249478
2020-05-19,barpeta,5.129545038396662
2020-05-20,barpeta,52.94863059303977
2020-05-21,barpeta,38.9097733931108
2020-05-22,barpeta,9.558635364879262
2020-05-15,bastar,4.168333371480306
2020-05-16,bastar,4.16864554087321
2020-05-17,bastar,1.7617707252502441
2020-05-18,bastar,0.5879166126251221
2020-05-19,bastar,0.43156250317891437
2020-05-20,bastar,0.5810416539510092
2020-05-21,bastar,0.043437495827674866
2020-05-22,bastar,0.0
2020-05-15,basti,0.0
2020-05-16,basti,0.0
2020-05-17,basti,0.0
2020-05-18,basti,0.0
2020-05-19,basti,0.3318181471391158
2020-05-20,basti,0.21931819482283157
2020-05-21,basti,0.0
2020-05-22,basti,0.0
2020-05-15,bauda,0.0
2020-05-16,bauda,0.32279998779296876
2020-05-17,bauda,0.016999998092651368
2020-05-18,bauda,0.11579999923706055
2020-05-19,bauda,15.61719970703125
2020-05-20,bauda,0.8529999542236328
2020-05-21,bauda,0.065
2020-05-22,bauda,0.0
2020-05-15,begusarai,0.0
2020-05-16,begusarai,0.0
2020-05-17,begusarai,0.0
2020-05-18,begusarai,0.0
2020-05-19,begusarai,2.7666666666666666
2020-05-20,begusarai,5.490999857584636
2020-05-21,begusarai,0.8696666717529297
2020-05-22,begusarai,0.0
2020-05-15,bemetara,6.29260009765625
2020-05-16,bemetara,20.1502001953125
2020-05-17,bemetara,0.03999999523162842
2020-05-18,bemetara,6.233599853515625
2020-05-19,bemetara,2.0207998657226565
2020-05-20,bemetara,1.3710000610351563
2020-05-21,bemetara,0.004999999701976776
2020-05-22,bemetara,0.0
2020-05-15,bhadrak,0.02590908787467263
2020-05-16,bhadrak,0.6761363636363636
2020-05-17,bhadrak,0.29545454545454547
2020-05-18,bhadrak,2.1456817280162466
2020-05-19,bhadrak,48.59954279119318
2020-05-20,bhadrak,34.13704334605824
2020-05-21,bhadrak,1.0327272415161133
2020-05-22,bhadrak,0.13022726232355292
2020-05-15,bhagalpur,0.0
2020-05-16,bhagalpur,0.0
2020-05-17,bhagalpur,0.0
2020-05-18,bhagalpur,0.4516666332880656
2020-05-19,bhagalpur,2.810208002726237
2020-05-20,bhagalpur,20.916666666666668
2020-05-21,bhagalpur,0.6404166221618652
2020-05-22,bhagalpur,0.0
2020-05-15,bhandara,0.9548749923706055
2020-05-16,bhandara,0.5561249732971192
2020-05-17,bhandara,1.3916250228881837
2020-05-18,bhandara,0.2240000009536743
2020-05-19,bhandara,0.8056249618530273
2020-05-20,bhandara,0.24162499904632567
2020-05-21,bhandara,0.0
2020-05-22,bhandara,0.0
2020-05-15,bhojpur,0.028181818398562344
2020-05-16,bhojpur,0.0
2020-05-17,bhojpur,0.0
2020-05-18,bhojpur,0.0
2020-05-19,bhojpur,0.21272728659889914
2020-05-20,bhojpur,1.00931809165261
2020-05-21,bhojpur,0.5536363341591575
2020-05-22,bhojpur,0.0
2020-05-15,bijapur,1.8678287706877057
2020-05-16,bijapur,0.6116447448730469
2020-05-17,bijapur,0.32894736842105265
2020-05-18,bijapur,2.8844737002724097
2020-05-19,bijapur,0.9669735557154605
2020-05-20,bijapur,0.3860526335866828
2020-05-21,bijapur,0.013947367668151855
2020-05-22,bijapur,0.0
2020-05-15,bilaspur,3.3668478260869565
2020-05-16,bilaspur,1.6903260272482168
2020-05-17,bilaspur,0.11086955277816109
2020-05-18,bilaspur,6.49858690344769
2020-05-19,bilaspur,1.5589128577190896
2020-05-20,bilaspur,0.45369562895401666
2020-05-21,bilaspur,0.0
2020-05-22,bilaspur,0.0
2020-05-15,birbhum,0.0
2020-05-16,birbhum,1.8368180014870383
2020-05-17,birbhum,0.0
2020-05-18,birbhum,0.0023863637311892076
2020-05-19,birbhum,10.516136169433594
2020-05-20,birbhum,29.549998890269887
2020-05-21,birbhum,0.0004545454443855719
2020-05-22,birbhum,0.014090909199281172
2020-05-15,bishnupur,0.04399999976158142
2020-05-16,bishnupur,8.433999633789062
2020-05-17,bishnupur,0.5759999752044678
2020-05-18,bishnupur,0.45999999046325685
2020-05-19,bishnupur,9.612999725341798
2020-05-20,bishnupur,8.484999847412109
2020-05-21,bishnupur,1.7289999008178711
2020-05-22,bishnupur,1.13100004196167
2020-05-15,bokaro,0.0
2020-05-16,bokaro,0.26590908657420764
2020-05-17,bokaro,0.0054545456712896175
2020-05-18,bokaro,0.006136363202875311
2020-05-19,bokaro,5.845909118652344
2020-05-20,bokaro,16.20613653009588
2020-05-21,bokaro,0.05318181623112072
2020-05-22,bokaro,0.0
2020-05-15,bongaigaon,24.034998575846355
2020-05-16,bongaigaon,56.40110948350694
2020-05-17,bongaigaon,0.8872221840752496
2020-05-18,bongaigaon,0.0
2020-05-19,bongaigaon,5.421666039360894
2020-05-20,bongaigaon,53.40055677625868
2020-05-21,bongaigaon,50.06055704752604
2020-05-22,bongaigaon,6.128333621554905
2020-05-15,buxar,0.0
2020-05-16,buxar,0.0
2020-05-17,buxar,0.0
2020-05-18,buxar,0.0
2020-05-19,buxar,0.8026922666109525
2020-05-20,buxar,0.22653843806340143
2020-05-21,buxar,0.0015384615040742434
2020-05-22,buxar,0.0
2020-05-15,cachar,2.3292423595081675
2020-05-16,cachar,40.99590509588068
2020-05-17,cachar,1.5396968957149622
2020-05-18,cachar,0.12303030129634973
2020-05-19,cachar,11.333636659564394
2020-05-20,cachar,16.924849076704547
2020-05-21,cachar,7.876211455374053
2020-05-22,cachar,1.745151404178504
2020-05-15,champhai,1.7616666158040364
2020-05-16,champhai,2.8013636271158853
2020-05-17,champhai,0.2240908940633138
2020-05-18,champhai,4.990606134588068
2020-05-19,champhai,27.469243829900567
2020-05-20,champhai,7.251818570223722
2020-05-21,champhai,0.39590907819343335
2020-05-22,champhai,1.1028786861535274
2020-05-15,chandauli,0.08619047914232526
2020-05-16,chandauli,0.0
2020-05-17,chandauli,0.0
2020-05-18,chandauli,0.032380949883233937
2020-05-19,chandauli,0.6364285151163737
2020-05-20,chandauli,0.6469047637212844
2020-05-21,chandauli,0.00119047611951828
2020-05-22,chandauli,0.0
2020-05-15,chandel,0.00089285708963871
2020-05-16,chandel,4.353571483067104
2020-05-17,chandel,1.8524999618530273
2020-05-18,chandel,0.08160713740757533
2020-05-19,chandel,7.548035212925503
2020-05-20,chandel,7.229642595563616
2020-05-21,chandel,1.294107164655413
2020-05-22,chandel,0.02178571479661124
2020-05-15,changlang,8.004565031632133
2020-05-16,changlang,19.71412990404212
2020-05-17,changlang,4.929782369862432
2020-05-18,changlang,0.7465217424475629
2020-05-19,changlang,2.5002174377441406
2020-05-20,changlang,7.875761612601902
2020-05-21,changlang,13.806738811990488
2020-05-22,changlang,5.6407603388247285
2020-05-15,chatra,0.0
2020-05-16,chatra,0.0
2020-05-17,chatra,0.0
2020-05-18,chatra,0.0157352931359235
2020-05-19,chatra,0.3666176234974581
2020-05-20,chatra,1.9236764346852022
2020-05-21,chatra,0.6936764436609605
2020-05-22,chatra,0.0
2020-05-15,chhatarpur,2.661265506020075
2020-05-16,chhatarpur,0.003544303812558138
2020-05-17,chhatarpur,0.45816455309904075
2020-05-18,chhatarpur,0.14987340758118448
2020-05-19,chhatarpur,0.0
2020-05-20,chhatarpur,0.0
2020-05-21,chhatarpur,0.0
2020-05-22,chhatarpur,0.0
2020-05-15,chirang,15.356817072088068
2020-05-16,chirang,19.649090853604402
2020-05-17,chirang,0.24136361208829013
2020-05-18,chirang,0.0
2020-05-19,chirang,9.437726107510654
2020-05-20,chirang,58.03999467329545
2020-05-21,chirang,57.35137384588068
2020-05-22,chirang,13.279546564275568
2020-05-15,chitrakoot,4.401666259765625
2020-05-16,chitrakoot,0.0
2020-05-17,chitrakoot,0.0
2020-05-18,chitrakoot,0.09616665840148926
2020-05-19,chitrakoot,0.08616666793823242
2020-05-20,chitrakoot,0.03816666603088379
2020-05-21,chitrakoot,0.0
2020-05-22,chitrakoot,0.0
2020-05-15,churachandpur,0.31000000093041397
2020-05-16,churachandpur,9.384146341463415
2020-05-17,churachandpur,0.41829267362268957
2020-05-18,churachandpur,0.3071951052037681
2020-05-19,churachandpur,13.211340927496188
2020-05-20,churachandpur,10.193048988900534
2020-05-21,churachandpur,2.6797559784679876
2020-05-22,churachandpur,1.0731707317073171
2020-05-15,cuttack,0.0
2020-05-16,cuttack,2.341874837875366
2020-05-17,cuttack,0.24390622973442078
2020-05-18,cuttack,2.7523438930511475
2020-05-19,cuttack,52.518592834472656
2020-05-20,cuttack,31.579376220703125
2020-05-21,cuttack,0.4064062237739563
2020-05-22,cuttack,0.0021875000093132257
2020-05-15,dakshindinajpur,3.577777862548828
2020-05-16,dakshindinajpur,28.11638726128472
2020-05-17,dakshindinajpur,0.0
2020-05-18,dakshindinajpur,0.0
2020-05-19,dakshindinajpur,6.912499745686849
2020-05-20,dakshindinajpur,53.60444132486979
2020-05-21,dakshindinajpur,0.7319444020589193
2020-05-22,dakshindinajpur,0.11416665712992351
2020-05-15,damoh,4.645077705383301
2020-05-16,damoh,0.5121874809265137
2020-05-17,damoh,1.158203125
2020-05-18,damoh,0.17460936307907104
2020-05-19,damoh,0.007265624590218067
2020-05-20,damoh,0.0045312498696148396
2020-05-21,damoh,0.0
2020-05-22,damoh,0.0
2020-05-15,dantewada,4.170799865722656
2020-05-16,dantewada,0.9284000396728516
2020-05-17,dantewada,1.8397999572753907
2020-05-18,dantewada,2.084799957275391
2020-05-19,dantewada,1.215
2020-05-20,dantewada,0.7373999786376954
2020-05-21,dantewada,0.012199999094009399
2020-05-22,dantewada,0.0
2020-05-15,darbhanga,0.0
2020-05-16,darbhanga,0.0
2020-05-17,darbhanga,0.0
2020-05-18,darbhanga,0.0
2020-05-19,darbhanga,6.83125
2020-05-20,darbhanga,6.439500427246093
2020-05-21,darbhanga,1.0059999465942382
2020-05-22,darbhanga,0.0
2020-05-15,darjiling,6.642142159598214
2020-05-16,darjiling,1.3396429334368025
2020-05-17,darjiling,0.35821427617754253
2020-05-18,darjiling,0.3810713972364153
2020-05-19,darjiling,8.361964089529854
2020-05-20,darjiling,32.76285661969866
2020-05-21,darjiling,14.549463544573102
2020-05-22,darjiling,1.4012500217982702
2020-05-15,darrang,33.8311532827524
2020-05-16,darrang,30.925384521484375
2020-05-17,darrang,5.1419231708233175
2020-05-18,darrang,0.0
2020-05-19,darrang,6.208077063927283
2020-05-20,darrang,28.176922137920673
2020-05-21,darrang,53.73306978665865
2020-05-22,darrang,10.37115243765024
2020-05-15,debagarh,0.48520827293395996
2020-05-16,debagarh,12.032084147135416
2020-05-17,debagarh,0.001041666604578495
2020-05-18,debagarh,0.39645834763844806
2020-05-19,debagarh,14.897708892822266
2020-05-20,debagarh,6.886875152587891
2020-05-21,debagarh,0.06854166587193807
2020-05-22,debagarh,0.0
2020-05-15,deoghar,0.0
2020-05-16,deoghar,0.0
2020-05-17,deoghar,0.0
2020-05-18,deoghar,0.0
2020-05-19,deoghar,7.7779541015625
2020-05-20,deoghar,14.589544122869318
2020-05-21,deoghar,0.006136363202875311
2020-05-22,deoghar,0.0
2020-05-15,deoria,0.0
2020-05-16,deoria,0.0
2020-05-17,deoria,0.0
2020-05-18,deoria,0.043043478675510574
2020-05-19,deoria,1.8602173846700918
2020-05-20,deoria,0.4980434749437415
2020-05-21,deoria,0.0
2020-05-22,deoria,0.0
2020-05-15,dhalai,16.502499667080965
2020-05-16,dhalai,9.895681901411576
2020-05-17,dhalai,3.5097725608132104
2020-05-18,dhalai,0.8806818181818182
2020-05-19,dhalai,22.661135586825285
2020-05-20,dhalai,30.53909024325284
2020-05-21,dhalai,4.681136391379616
2020-05-22,dhalai,1.26818171414462
2020-05-15,dhamtari,5.976857212611607
2020-05-16,dhamtari,0.2609999792916434
2020-05-17,dhamtari,0.01942857163293021
2020-05-18,dhamtari,2.901285879952567
2020-05-19,dhamtari,0.3641428538731166
2020-05-20,dhamtari,0.5212856837681361
2020-05-21,dhamtari,0.0
2020-05-22,dhamtari,0.006999999710491725
2020-05-15,dhanbad,0.0015789473331288288
2020-05-16,dhanbad,0.32578947669581365
2020-05-17,dhanbad,0.0
2020-05-18,dhanbad,0.017631577818017257
2020-05-19,dhanbad,10.909210205078125
2020-05-20,dhanbad,16.13052689401727
2020-05-21,dhanbad,0.2439473553707725
2020-05-22,dhanbad,0.0
2020-05-15,dhemaji,5.312884404109075
2020-05-16,dhemaji,12.203654362605167
2020-05-17,dhemaji,0.2826922856844388
2020-05-18,dhemaji,0.17980768130375788
2020-05-19,dhemaji,4.034999847412109
2020-05-20,dhemaji,10.85576923076923
2020-05-21,dhemaji,54.19057992788461
2020-05-22,dhemaji,12.923654409555288
2020-05-15,dhenkanal,0.05249999761581421
2020-05-16,dhenkanal,11.594123840332031
2020-05-17,dhenkanal,0.3769999980926514
2020-05-18,dhenkanal,1.2003749847412108
2020-05-19,dhenkanal,34.600747680664064
2020-05-20,dhenkanal,33.03287353515625
2020-05-21,dhenkanal,0.0949999988079071
2020-05-22,dhenkanal,0.0
2020-05-15,dhubri,17.382398681640623
2020-05-16,dhubri,69.995595703125
2020-05-17,dhubri,0.8819999694824219
2020-05-18,dhubri,0.21319999694824218
2020-05-19,dhubri,4.1010000610351565
2020-05-20,dhubri,48.802001953125
2020-05-21,dhubri,25.5981982421875
2020-05-22,dhubri,2.8705999755859377
2020-05-15,dibangvalley,4.208188264266305
2020-05-16,dibangvalley,3.7770288439764492
2020-05-17,dibangvalley,0.698333297950634
2020-05-18,dibangvalley,5.341304170912591
2020-05-19,dibangvalley,2.799202739328578
2020-05-20,dibangvalley,20.703404523324274
2020-05-21,dibangvalley,76.04833276721014
2020-05-22,dibangvalley,11.968695156816123
2020-05-15,dibrugarh,11.888499959309895
2020-05-16,dibrugarh,34.52932942708333
2020-05-17,dibrugarh,2.6758331298828124
2020-05-18,dibrugarh,0.12833333015441895
2020-05-19,dibrugarh,3.5138331095377606
2020-05-20,dibrugarh,13.074000040690104
2020-05-21,dibrugarh,22.953999837239582
2020-05-22,dibrugarh,5.7033335367838545
2020-05-15,dimahasao,1.2001136432994495
2020-05-16,dimahasao,9.481931513006037
2020-05-17,dimahasao,0.7051136276938699
2020-05-18,dimahasao,0.8313635912808505
2020-05-19,dimahasao,8.48977314342152
2020-05-20,dimahasao,19.09250155362216
2020-05-21,dimahasao,14.351022893732244
2020-05-22,dimahasao,1.3248863220214844
2020-05-15,dimapur,0.054374996572732925
2020-05-16,dimapur,7.740624904632568
2020-05-17,dimapur,0.41624999046325684
2020-05-18,dimapur,0.0024999999441206455
2020-05-19,dimapur,3.637500047683716
2020-05-20,dimapur,5.825000286102295
2020-05-21,dimapur,9.30062484741211
2020-05-22,dimapur,1.1856248378753662
2020-05-15,dindori,5.4177192554139255
2020-05-16,dindori,0.4459648801569353
2020-05-17,dindori,1.426228038051672
2020-05-18,dindori,3.5714036372669957
2020-05-19,dindori,1.008684191787452
2020-05-20,dindori,0.36403508771929827
2020-05-21,dindori,0.0
2020-05-22,dindori,0.0012280701806670741
2020-05-15,dumka,0.0
2020-05-16,dumka,0.0007575757124207237
2020-05-17,dumka,0.0
2020-05-18,dumka,0.003636363329309406
2020-05-19,dumka,10.935757723721592
2020-05-20,dumka,15.600151293205492
2020-05-21,dumka,0.0024242423700563836
2020-05-22,dumka,0.0
2020-05-15,durg,8.05354118347168
2020-05-16,durg,5.634583791097005
2020-05-17,durg,0.001041666604578495
2020-05-18,durg,3.820000330607096
2020-05-19,durg,2.8474998474121094
2020-05-20,durg,1.2497916221618652
2020-05-21,durg,0.0012499998944501083
2020-05-22,durg,0.00833333283662796
2020-05-15,eastgarohills,7.452105070415296
2020-05-16,eastgarohills,19.261050575657894
2020-05-17,eastgarohills,0.9736842105263158
2020-05-18,eastgarohills,0.12947368621826172
2020-05-19,eastgarohills,16.405787417763158
2020-05-20,eastgarohills,96.608154296875
2020-05-21,eastgarohills,30.624209755345394
2020-05-22,eastgarohills,1.7842104058516652
2020-05-15,eastgodavari,0.0
2020-05-16,eastgodavari,1.5010638947182513
2020-05-17,eastgodavari,1.24031910997756
2020-05-18,eastgodavari,1.0929255384079954
2020-05-19,eastgodavari,1.5201063764856217
2020-05-20,eastgodavari,0.10952127740738239
2020-05-21,eastgodavari,0.01042553148371108
2020-05-22,eastgodavari,0.0006382978580733563
2020-05-15,eastkameng,5.548856898716518
2020-05-16,eastkameng,13.827570452008928
2020-05-17,eastkameng,0.32699999128069196
2020-05-18,eastkameng,1.2524285452706474
2020-05-19,eastkameng,13.083856201171875
2020-05-20,eastkameng,40.14571010044643
2020-05-21,eastkameng,161.8419921875
2020-05-22,eastkameng,34.86171526227679
2020-05-15,eastkhasihills,3.530925892017506
2020-05-16,eastkhasihills,26.745555736400462
2020-05-17,eastkhasihills,2.864999841760706
2020-05-18,eastkhasihills,1.4487036245840568
2020-05-19,eastkhasihills,24.36888744212963
2020-05-20,eastkhasihills,76.97480830439815
2020-05-21,eastkhasihills,46.114076967592595
2020-05-22,eastkhasihills,13.902593542028356
2020-05-15,eastsiang,2.5664285932268416
2020-05-15,eastsiang,10.05607169015067
2020-05-16,eastsiang,23.02071271623884
2020-05-16,eastsiang,16.372320992606028
2020-05-17,eastsiang,0.2271428448813302
2020-05-17,eastsiang,0.5623214585440499
2020-05-18,eastsiang,0.05714285373687744
2020-05-18,eastsiang,1.0671428271702357
2020-05-19,eastsiang,1.8971426827566964
2020-05-19,eastsiang,4.3898211887904575
2020-05-20,eastsiang,12.852857317243304
2020-05-20,eastsiang,23.324820382254465
2020-05-21,eastsiang,46.727142333984375
2020-05-21,eastsiang,55.738394601004465
2020-05-22,eastsiang,23.5
2020-05-22,eastsiang,26.595177786690847
2020-05-15,eastsikkim,3.581249952316284
2020-05-16,eastsikkim,0.8687500357627869
2020-05-17,eastsikkim,0.703125
2020-05-18,eastsikkim,2.297499895095825
2020-05-19,eastsikkim,8.953749656677246
2020-05-20,eastsikkim,26.75374984741211
2020-05-21,eastsikkim,18.886249542236328
2020-05-22,eastsikkim,2.0799999237060547
2020-05-15,faizabad,0.0
2020-05-16,faizabad,0.0
2020-05-17,faizabad,0.0
2020-05-18,faizabad,0.0022499999031424522
2020-05-19,faizabad,0.11124999523162842
2020-05-20,faizabad,0.05824999809265137
2020-05-21,faizabad,0.0
2020-05-22,faizabad,0.0
2020-05-15,fatehpur,1.1523077549078526
2020-05-16,fatehpur,0.0
2020-05-17,fatehpur,0.0
2020-05-18,fatehpur,0.5492307711870242
2020-05-19,fatehpur,0.0
2020-05-20,fatehpur,0.017179487607417963
2020-05-21,fatehpur,0.0
2020-05-22,fatehpur,0.0
2020-05-15,gajapati,0.0
2020-05-16,gajapati,0.6002941131591797
2020-05-17,gajapati,0.055588231367223406
2020-05-18,gajapati,2.911764481488396
2020-05-19,gajapati,30.88720703125
2020-05-20,gajapati,0.5957352133358226
