date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2021-05-19,akola,0.41177779303656686,3.9534442292319403,44.00078337166435,107.5574704640684,0.0
2021-05-20,akola,0.0,3.9313331180148654,44.00078337166435,107.5574704640684,0.0
2021-05-13,alappuzha,130.5449951171875,0.0,35.9338842933282,87.83838382813559,2.632921897659298
2021-05-14,alappuzha,141.40648193359374,0.0,35.9338842933282,87.83838382813559,2.9351849852716456
2021-05-15,alappuzha,46.7135009765625,318.66497802734375,35.9338842933282,87.83838382813559,2.627855661038152
2021-05-16,alappuzha,41.25449829101562,229.37448120117188,35.9338842933282,87.83838382813559,1.6113240158193887
2021-05-17,alappuzha,0.7605000019073487,88.72849926948547,35.9338842933282,87.83838382813559,0.010133558958592356
2021-05-18,alappuzha,0.8774999618530274,42.892498254776,35.9338842933282,87.83838382813559,0.0
2021-05-19,alappuzha,23.51899871826172,25.156998682022095,35.9338842933282,87.83838382813559,0.0
2021-05-20,alappuzha,7.973999786376953,32.370498466491696,35.9338842933282,87.83838382813559,0.0
2021-05-13,alirajpur,0.0,0.0,44.11675099600175,107.84094687911538,0.0
2021-05-14,alirajpur,0.0,0.0,44.11675099600175,107.84094687911538,0.0
2021-05-15,alirajpur,2.4696296409324363,2.4696296409324363,44.11675099600175,107.84094687911538,0.0
2021-05-16,alirajpur,13.744443540219907,16.214073181152344,44.11675099600175,107.84094687911538,0.0
2021-05-17,alirajpur,8.595740424262154,24.809813605414497,44.11675099600175,107.84094687911538,0.0
2021-05-18,alirajpur,16.894258852358217,39.23444281684027,44.11675099600175,107.84094687911538,0.0
2021-05-19,alirajpur,0.0003703703620919475,25.490369646982458,44.11675099600175,107.84094687911538,0.0
2021-05-20,alirajpur,0.0,16.894629222720305,44.11675099600175,107.84094687911538,0.0
2021-05-13,amravati,0.002685185107919905,0.0,43.75231354683833,106.95009978116036,0.0
2021-05-14,amravati,0.0066203706794314915,0.0,43.75231354683833,106.95009978116036,0.0
2021-05-15,amravati,0.10277778130990488,0.11208333709725628,43.75231354683833,106.95009978116036,0.0
2021-05-16,amravati,5.503611246744792,5.613009398734128,43.75231354683833,106.95009978116036,0.0
2021-05-17,amravati,1.2759258128978588,6.882314840952555,43.75231354683833,106.95009978116036,0.0
2021-05-18,amravati,4.417963098596643,11.197500158239293,43.75231354683833,106.95009978116036,0.0
2021-05-19,amravati,0.5482407322636357,6.242129643758138,43.75231354683833,106.95009978116036,0.0
2021-05-20,amravati,0.0,4.9662038308602785,43.75231354683833,106.95009978116036,0.0
2021-05-13,amreli,0.0,0.0,41.56109243802063,101.59378151516154,0.0
2021-05-14,amreli,0.08024590132666416,0.0,41.56109243802063,101.59378151516154,0.0
2021-05-15,amreli,0.16450819421987065,0.24475409554653482,41.56109243802063,101.59378151516154,0.0
2021-05-16,amreli,3.4927868452228483,3.7375409407693834,41.56109243802063,101.59378151516154,0.0
2021-05-17,amreli,48.27459016393443,51.93188520337715,41.56109243802063,101.59378151516154,0.16153323534326064
2021-05-18,amreli,23.223686843621927,74.9910638527792,41.56109243802063,101.59378151516154,0.0
2021-05-19,amreli,0.656311535444416,72.15458854300077,41.56109243802063,101.59378151516154,0.0
2021-05-20,amreli,0.0,23.87999837906635,41.56109243802063,101.59378151516154,0.0
2021-05-13,anand,0.0,0.0,37.22797240789235,91.00171033040354,0.0
2021-05-14,anand,0.0,0.0,37.22797240789235,91.00171033040354,0.0
2021-05-15,anand,0.6837499936421713,0.6837499936421713,37.22797240789235,91.00171033040354,0.0
2021-05-16,anand,5.368750254313151,6.052500247955322,37.22797240789235,91.00171033040354,0.0
2021-05-17,anand,14.279582977294922,20.332083225250244,37.22797240789235,91.00171033040354,0.0
2021-05-18,anand,55.2043711344401,74.85270436604817,37.22797240789235,91.00171033040354,0.48287342994636856
2021-05-19,anand,1.0518749554951985,70.53582906723022,37.22797240789235,91.00171033040354,0.0
2021-05-20,anand,0.0,56.2562460899353,37.22797240789235,91.00171033040354,0.0
2021-05-13,anantapur,3.7488458095452724,0.0,42.89149229528884,104.84587005515048,0.0
2021-05-14,anantapur,0.7375961694961939,0.0,42.89149229528884,104.84587005515048,0.0
2021-05-15,anantapur,2.2222434801933093,6.7086854592347755,42.89149229528884,104.84587005515048,0.0
2021-05-16,anantapur,0.29900638873760516,3.2588460384271083,42.89149229528884,104.84587005515048,0.0
2021-05-17,anantapur,1.6578846466846955,4.17913451561561,42.89149229528884,104.84587005515048,0.0
2021-05-18,anantapur,2.17750001565004,4.13439105107234,42.89149229528884,104.84587005515048,0.0
2021-05-19,anantapur,9.770031268780048,13.605415931114784,42.89149229528884,104.84587005515048,0.0
2021-05-20,anantapur,9.019808255709135,20.96733954013922,42.89149229528884,104.84587005515048,0.0
2021-05-13,aravalli,0.0,0.0,39.97830600519013,97.72474801268696,0.0
2021-05-14,aravalli,0.0,0.0,39.97830600519013,97.72474801268696,0.0
2021-05-15,aravalli,0.2181034416987978,0.2181034416987978,39.97830600519013,97.72474801268696,0.0
2021-05-16,aravalli,15.813792261584052,16.03189570328285,39.97830600519013,97.72474801268696,0.0
2021-05-17,aravalli,9.359482337688577,25.391378040971425,39.97830600519013,97.72474801268696,0.0
2021-05-18,aravalli,33.35982750202047,58.533102101293096,39.97830600519013,97.72474801268696,0.0
2021-05-19,aravalli,0.34844826007711477,43.06775809978616,39.97830600519013,97.72474801268696,0.0
2021-05-20,aravalli,0.0,33.708275762097585,39.97830600519013,97.72474801268696,0.0
2021-05-13,ariyalur,0.6608823327457204,0.0,42.23298457638031,103.23618452004077,0.0
2021-05-14,ariyalur,0.06029412325690774,0.0,42.23298457638031,103.23618452004077,0.0
2021-05-15,ariyalur,0.7935293983010685,1.5147058543036966,42.23298457638031,103.23618452004077,0.0
2021-05-16,ariyalur,2.354705810546875,3.208529332104851,42.23298457638031,103.23618452004077,0.0
2021-05-17,ariyalur,0.010588235714856316,3.1588234445628,42.23298457638031,103.23618452004077,0.0
2021-05-18,ariyalur,0.0020588235381771534,2.3673528697999084,42.23298457638031,103.23618452004077,0.0
2021-05-19,ariyalur,1.2505881365607767,1.2632351958138102,42.23298457638031,103.23618452004077,0.0
2021-05-20,ariyalur,23.8208833582261,25.073530318325055,42.23298457638031,103.23618452004077,0.0
2021-05-13,aurangabad,0.18420453505082565,0.0,40.91779262705103,100.02127086612474,0.0
2021-05-13,aurangabad,0.18420453505082565,0.0,40.91779262705103,100.02127086612474,0.0
2021-05-13,aurangabad,0.18420453505082565,0.0,42.60877995425817,104.1547954437422,0.0
2021-05-13,aurangabad,0.18420453505082565,0.0,42.60877995425817,104.1547954437422,0.0
2021-05-14,aurangabad,0.34840908917513763,0.0,40.91779262705103,100.02127086612474,0.0
2021-05-14,aurangabad,0.34840908917513763,0.0,40.91779262705103,100.02127086612474,0.0
2021-05-14,aurangabad,0.34840908917513763,0.0,42.60877995425817,104.1547954437422,0.0
2021-05-14,aurangabad,0.34840908917513763,0.0,42.60877995425817,104.1547954437422,0.0
2021-05-15,aurangabad,0.9364204406738281,1.4690340648997915,40.91779262705103,100.02127086612474,0.0
2021-05-15,aurangabad,0.9364204406738281,1.4690340648997915,40.91779262705103,100.02127086612474,0.0
2021-05-15,aurangabad,0.9364204406738281,1.4690340648997915,42.60877995425817,104.1547954437422,0.0
2021-05-15,aurangabad,0.9364204406738281,1.4690340648997915,42.60877995425817,104.1547954437422,0.0
2021-05-16,aurangabad,3.172159021550959,4.456988551399925,40.91779262705103,100.02127086612474,0.0
2021-05-16,aurangabad,3.172159021550959,4.456988551399925,40.91779262705103,100.02127086612474,0.0
2021-05-16,aurangabad,3.172159021550959,4.456988551399925,42.60877995425817,104.1547954437422,0.0
2021-05-16,aurangabad,3.172159021550959,4.456988551399925,42.60877995425817,104.1547954437422,0.0
2021-05-17,aurangabad,0.7925567626953125,4.9011362249201,40.91779262705103,100.02127086612474,0.0
2021-05-17,aurangabad,0.7925567626953125,4.9011362249201,40.91779262705103,100.02127086612474,0.0
2021-05-17,aurangabad,0.7925567626953125,4.9011362249201,42.60877995425817,104.1547954437422,0.0
2021-05-17,aurangabad,0.7925567626953125,4.9011362249201,42.60877995425817,104.1547954437422,0.0
2021-05-18,aurangabad,2.216136412187056,6.180852196433328,40.91779262705103,100.02127086612474,0.0
2021-05-18,aurangabad,2.216136412187056,6.180852196433328,40.91779262705103,100.02127086612474,0.0
2021-05-18,aurangabad,2.216136412187056,6.180852196433328,42.60877995425817,104.1547954437422,0.0
2021-05-18,aurangabad,2.216136412187056,6.180852196433328,42.60877995425817,104.1547954437422,0.0
2021-05-19,aurangabad,0.17795454372059216,3.186647718602961,40.91779262705103,100.02127086612474,0.0
2021-05-19,aurangabad,0.17795454372059216,3.186647718602961,40.91779262705103,100.02127086612474,0.0
2021-05-19,aurangabad,0.17795454372059216,3.186647718602961,42.60877995425817,104.1547954437422,0.0
2021-05-19,aurangabad,0.17795454372059216,3.186647718602961,42.60877995425817,104.1547954437422,0.0
2021-05-20,aurangabad,0.04607954350384799,2.4401704994114963,40.91779262705103,100.02127086612474,0.0
2021-05-20,aurangabad,0.04607954350384799,2.4401704994114963,40.91779262705103,100.02127086612474,0.0
2021-05-20,aurangabad,0.04607954350384799,2.4401704994114963,42.60877995425817,104.1547954437422,0.0
2021-05-20,aurangabad,0.04607954350384799,2.4401704994114963,42.60877995425817,104.1547954437422,0.0
2021-05-13,banaskantha,0.08671874801317851,0.0,41.24647613537272,100.8247194420222,0.0
2021-05-14,banaskantha,0.0,0.0,41.24647613537272,100.8247194420222,0.0
2021-05-15,banaskantha,0.016875000049670536,0.10359374806284904,41.24647613537272,100.8247194420222,0.0
2021-05-16,banaskantha,0.7753125031789144,0.792187503228585,41.24647613537272,100.8247194420222,0.0
2021-05-17,banaskantha,7.559062321980794,8.35124982520938,41.24647613537272,100.8247194420222,0.0
2021-05-18,banaskantha,8.804010391235352,17.138385216395058,41.24647613537272,100.8247194420222,0.0
2021-05-19,banaskantha,0.005781250074505806,16.368853963290654,41.24647613537272,100.8247194420222,0.0
2021-05-20,banaskantha,0.0,8.809791641309857,41.24647613537272,100.8247194420222,0.0
2021-05-13,bangalore,12.807778252495659,0.0,43.93101372071407,107.38692242841218,0.0
2021-05-14,bangalore,0.02694444192780389,0.0,43.93101372071407,107.38692242841218,0.0
2021-05-15,bangalore,2.6711112128363714,15.505833907259834,43.93101372071407,107.38692242841218,0.0
2021-05-16,bangalore,0.9261111153496636,3.624166770113839,43.93101372071407,107.38692242841218,0.0
2021-05-17,bangalore,4.261110941569011,7.858333269755046,43.93101372071407,107.38692242841218,0.0
2021-05-18,bangalore,0.242777771419949,5.429999828338623,43.93101372071407,107.38692242841218,0.0
2021-05-19,bangalore,1.8227776421440973,6.326666355133057,43.93101372071407,107.38692242841218,0.0
2021-05-20,bangalore,8.120833502875435,10.18638891643948,43.93101372071407,107.38692242841218,0.0
2021-05-13,banswara,0.0015384615040742434,0.0,41.81231863582985,102.2078899986952,0.0
2021-05-14,banswara,0.0,0.0,41.81231863582985,102.2078899986952,0.0
2021-05-15,banswara,0.7511537992037259,0.7526922607078002,41.81231863582985,102.2078899986952,0.0
2021-05-16,banswara,19.154872796474358,19.906026595678085,41.81231863582985,102.2078899986952,0.0
2021-05-17,banswara,2.983974358974359,22.890000954652443,41.81231863582985,102.2078899986952,0.0
2021-05-18,banswara,27.27692432892628,49.415771484375,41.81231863582985,102.2078899986952,0.0
2021-05-19,banswara,0.5252564259064503,30.78615511380709,41.81231863582985,102.2078899986952,0.0
2021-05-20,banswara,0.0,27.802180754832733,41.81231863582985,102.2078899986952,0.0
2021-05-13,barwani,0.0,0.0,43.82333671460887,107.12371196904392,0.0
2021-05-14,barwani,0.004999999888241291,0.0,43.82333671460887,107.12371196904392,0.0
2021-05-15,barwani,0.18604165315628052,0.1910416530445218,43.82333671460887,107.12371196904392,0.0
2021-05-16,barwani,8.66281255086263,8.853854203907153,43.82333671460887,107.12371196904392,0.0
2021-05-17,barwani,1.9164581298828125,10.765312333901724,43.82333671460887,107.12371196904392,0.0
2021-05-18,barwani,8.719062169392904,19.298332850138348,43.82333671460887,107.12371196904392,0.0
2021-05-19,barwani,0.0,10.635520299275717,43.82333671460887,107.12371196904392,0.0
2021-05-20,barwani,0.0,8.719062169392904,43.82333671460887,107.12371196904392,0.0
2021-05-13,betul,0.0,0.0,43.625363008410574,106.6397762427814,0.0
2021-05-14,betul,0.02093023200367772,0.0,43.625363008410574,106.6397762427814,0.0
2021-05-15,betul,0.4685464903365734,0.48947672234025114,43.625363008410574,106.6397762427814,0.0
2021-05-16,betul,10.611802212027616,11.101278934367867,43.625363008410574,106.6397762427814,0.0
2021-05-17,betul,3.3788956043332123,14.459244306697402,43.625363008410574,106.6397762427814,0.0
2021-05-18,betul,8.130464775617732,22.12116259197856,43.625363008410574,106.6397762427814,0.0
2021-05-19,betul,0.6722674702489099,12.181627850199854,43.625363008410574,106.6397762427814,0.0
2021-05-20,betul,0.0,8.802732245866641,43.625363008410574,106.6397762427814,0.0
2021-05-13,bhandara,0.06299999356269836,0.0,42.99153889671525,105.09042841419284,0.0
2021-05-14,bhandara,1.27787504196167,0.0,42.99153889671525,105.09042841419284,0.0
2021-05-15,bhandara,0.14787499904632567,1.488750034570694,42.99153889671525,105.09042841419284,0.0
2021-05-16,bhandara,1.3853749275207519,2.8111249685287474,42.99153889671525,105.09042841419284,0.0
2021-05-17,bhandara,0.02237500101327896,1.5556249275803566,42.99153889671525,105.09042841419284,0.0
2021-05-18,bhandara,3.6052501678466795,5.01300009638071,42.99153889671525,105.09042841419284,0.0
2021-05-19,bhandara,5.15625,8.783875168859959,42.99153889671525,105.09042841419284,0.0
2021-05-20,bhandara,0.01612500101327896,8.77762516885996,42.99153889671525,105.09042841419284,0.0
2021-05-13,bharuch,0.0,0.0,41.20536916404757,100.7242357343385,0.0
2021-05-14,bharuch,0.0,0.0,41.20536916404757,100.7242357343385,0.0
2021-05-15,bharuch,0.4547826103542162,0.4547826103542162,41.20536916404757,100.7242357343385,0.0
2021-05-16,bharuch,11.768152651579484,12.222935261933701,41.20536916404757,100.7242357343385,0.0
2021-05-17,bharuch,31.42771579908288,43.65065106101658,41.20536916404757,100.7242357343385,0.0
2021-05-18,bharuch,52.83543329653533,96.03130174719769,41.20536916404757,100.7242357343385,0.2822463278070859
2021-05-19,bharuch,0.11619565797888715,84.3793447535971,41.20536916404757,100.7242357343385,0.0
2021-05-20,bharuch,0.0,52.95162895451421,41.20536916404757,100.7242357343385,0.0
2021-05-13,bhavnagar,0.0,0.0,42.40629150005364,103.65982366679778,0.0
2021-05-14,bhavnagar,0.0,0.0,42.40629150005364,103.65982366679778,0.0
2021-05-15,bhavnagar,0.4829999923706055,0.4829999923706055,42.40629150005364,103.65982366679778,0.0
2021-05-16,bhavnagar,5.141416422526041,5.624416414896647,42.40629150005364,103.65982366679778,0.0
2021-05-17,bhavnagar,54.70983072916667,60.33424714406331,42.40629150005364,103.65982366679778,0.2901347605248024
2021-05-18,bhavnagar,47.5387451171875,107.3899922688802,42.40629150005364,103.65982366679778,0.12103047532763789
2021-05-19,bhavnagar,0.7521666844685873,103.00074253082276,42.40629150005364,103.65982366679778,0.0
2021-05-20,bhavnagar,0.018916666507720947,48.30982846816381,42.40629150005364,103.65982366679778,0.0
2021-05-13,bhopal,0.7012000274658203,0.0,44.404131035329605,108.54343141969458,0.0
2021-05-14,bhopal,0.0,0.0,44.404131035329605,108.54343141969458,0.0
2021-05-15,bhopal,1.2275999450683595,1.9287999725341798,44.404131035329605,108.54343141969458,0.0
2021-05-16,bhopal,6.6305999755859375,7.858199920654297,44.404131035329605,108.54343141969458,0.0
2021-05-17,bhopal,0.5321999740600586,8.390399894714355,44.404131035329605,108.54343141969458,0.0
2021-05-18,bhopal,4.8552001953125,12.018000144958496,44.404131035329605,108.54343141969458,0.0
2021-05-19,bhopal,0.47879997253417966,5.866200141906739,44.404131035329605,108.54343141969458,0.0
2021-05-20,bhopal,0.0,5.33400016784668,44.404131035329605,108.54343141969458,0.0
2021-05-13,bid,0.18963917997694507,0.0,44.22155025054324,108.09712283466123,0.0
2021-05-14,bid,0.5240205981067776,0.0,44.22155025054324,108.09712283466123,0.0
2021-05-15,bid,2.09896913508779,2.8126289131715128,44.22155025054324,108.09712283466123,0.0
2021-05-16,bid,0.9485567230539224,3.57154645624849,44.22155025054324,108.09712283466123,0.0
2021-05-17,bid,0.6476803809097132,3.6952062390514255,44.22155025054324,108.09712283466123,0.0
2021-05-18,bid,3.0565462407377577,4.652783344701393,44.22155025054324,108.09712283466123,0.0
2021-05-19,bid,0.29211339262342945,3.9963400142709,44.22155025054324,108.09712283466123,0.0
2021-05-20,bid,0.0,3.348659633361187,44.22155025054324,108.09712283466123,0.0
2021-05-13,bidar,0.007395833109815915,0.0,43.09862264576144,105.35218868963908,0.0
2021-05-14,bidar,3.9926039377848306,0.0,43.09862264576144,105.35218868963908,0.0
2021-05-15,bidar,3.9904168446858725,7.99041661558052,43.09862264576144,105.35218868963908,0.0
2021-05-16,bidar,0.7100000381469727,8.693020820617676,43.09862264576144,105.35218868963908,0.0
2021-05-17,bidar,0.41833333174387616,5.118750214576721,43.09862264576144,105.35218868963908,0.0
2021-05-18,bidar,0.04093750069538752,1.1692708705862362,43.09862264576144,105.35218868963908,0.0
2021-05-19,bidar,0.9344791571299235,1.3937499895691872,43.09862264576144,105.35218868963908,0.0
2021-05-20,bidar,0.0,0.975416657825311,43.09862264576144,105.35218868963908,0.0
2021-05-13,bijapur,1.1390130896317332,0.0,42.1128025742016,102.9424062924928,0.0
2021-05-14,bijapur,0.16328945912812887,0.0,42.1128025742016,102.9424062924928,0.0
2021-05-15,bijapur,0.0003289473488142616,1.3026314961086762,42.1128025742016,102.9424062924928,0.0
2021-05-16,bijapur,0.08657894636455335,0.25019735284149647,42.1128025742016,102.9424062924928,0.0
2021-05-17,bijapur,0.09651315212249756,0.18342104583586516,42.1128025742016,102.9424062924928,0.0
2021-05-18,bijapur,0.015855263722570317,0.19894736220962123,42.1128025742016,102.9424062924928,0.0
2021-05-19,bijapur,0.028552629445728502,0.14092104529079638,42.1128025742016,102.9424062924928,0.0
2021-05-20,bijapur,0.750789441560444,0.7951973347287429,42.1128025742016,102.9424062924928,0.0
2021-05-13,botad,0.0,0.0,41.23876189787978,100.80586241703948,0.0
2021-05-14,botad,0.0,0.0,41.23876189787978,100.80586241703948,0.0
2021-05-15,botad,0.17423075896043044,0.17423075896043044,41.23876189787978,100.80586241703948,0.0
2021-05-16,botad,1.4273077157827525,1.601538474743183,41.23876189787978,100.80586241703948,0.0
2021-05-17,botad,43.84807880108173,45.44961727582491,41.23876189787978,100.80586241703948,0.0632734054834974
2021-05-18,botad,25.184227576622597,70.45961409348708,41.23876189787978,100.80586241703948,0.0
2021-05-19,botad,1.1157691662128155,70.14807554391714,41.23876189787978,100.80586241703948,0.0
2021-05-20,botad,0.0,26.29999674283541,41.23876189787978,100.80586241703948,0.0
2021-05-13,buldana,0.012409638209515307,0.0,44.5076218363304,108.79640893325208,0.0
2021-05-14,buldana,0.03246987871376865,0.0,44.5076218363304,108.79640893325208,0.0
2021-05-15,buldana,0.14192769613610692,0.18680721305939088,44.5076218363304,108.79640893325208,0.0
2021-05-16,buldana,2.718433609927993,2.8928311847778687,44.5076218363304,108.79640893325208,0.0
2021-05-17,buldana,0.10006023315062006,2.96042153921472,44.5076218363304,108.79640893325208,0.0
2021-05-18,buldana,1.967771047569183,4.7862648906477965,44.5076218363304,108.79640893325208,0.0
2021-05-19,buldana,1.2025300910673946,3.2703613717871978,44.5076218363304,108.79640893325208,0.0
2021-05-20,buldana,0.0,3.170301138636577,44.5076218363304,108.79640893325208,0.0
2021-05-13,burhanpur,0.0,0.0,43.55031432643701,106.45632390906825,0.0
2021-05-14,burhanpur,0.01816666523615519,0.0,43.55031432643701,106.45632390906825,0.0
2021-05-15,burhanpur,0.08716665903727214,0.10533332427342733,43.55031432643701,106.45632390906825,0.0
2021-05-16,burhanpur,8.407166544596354,8.512499868869781,43.55031432643701,106.45632390906825,0.0
2021-05-17,burhanpur,0.3854999860127767,8.879833189646403,43.55031432643701,106.45632390906825,0.0
2021-05-18,burhanpur,0.7348332722981771,9.527499802907307,43.55031432643701,106.45632390906825,0.0
2021-05-19,burhanpur,1.065999984741211,2.1863332430521645,43.55031432643701,106.45632390906825,0.0
2021-05-20,burhanpur,0.0,1.8008332570393881,43.55031432643701,106.45632390906825,0.0
2021-05-13,chandrapur,0.5535353458288944,0.0,43.38923312901659,106.06256987092944,0.0
2021-05-14,chandrapur,8.079596008917298,0.0,43.38923312901659,106.06256987092944,0.0
2021-05-15,chandrapur,0.0005050504749471492,8.63363640522114,43.38923312901659,106.06256987092944,0.0
2021-05-16,chandrapur,2.7573232939749053,10.837424353367151,43.38923312901659,106.06256987092944,0.0
2021-05-17,chandrapur,0.1495959542014382,2.9074242986512906,43.38923312901659,106.06256987092944,0.0
2021-05-18,chandrapur,0.3187878733933574,3.225707121569701,43.38923312901659,106.06256987092944,0.0
2021-05-19,chandrapur,1.2374242146809895,1.705808042275785,43.38923312901659,106.06256987092944,0.0
2021-05-20,chandrapur,0.08757575834640349,1.6437878464207503,43.38923312901659,106.06256987092944,0.0
2021-05-13,chennai,0.0,0.0,41.228168433018816,100.77996728071268,0.0
2021-05-14,chennai,0.014999999664723873,0.0,41.228168433018816,100.77996728071268,0.0
2021-05-15,chennai,0.8949999809265137,0.9099999805912375,41.228168433018816,100.77996728071268,0.0
2021-05-16,chennai,0.1850000023841858,1.0949999829754233,41.228168433018816,100.77996728071268,0.0
2021-05-17,chennai,0.0,1.0799999833106995,41.228168433018816,100.77996728071268,0.0
2021-05-18,chennai,0.0,0.1850000023841858,41.228168433018816,100.77996728071268,0.0
2021-05-19,chennai,0.0,0.0,41.228168433018816,100.77996728071268,0.0
2021-05-20,chennai,0.7849999666213989,0.7849999666213989,41.228168433018816,100.77996728071268,0.0
2021-05-13,chhindwara,0.0,0.0,44.04348457998554,107.6618511955202,0.0
2021-05-14,chhindwara,0.9177499389648438,0.0,44.04348457998554,107.6618511955202,0.0
2021-05-15,chhindwara,0.14585000038146972,1.0635999393463136,44.04348457998554,107.6618511955202,0.0
2021-05-16,chhindwara,4.241400146484375,5.305000085830689,44.04348457998554,107.6618511955202,0.0
2021-05-17,chhindwara,0.21954999923706053,4.6068001461029064,44.04348457998554,107.6618511955202,0.0
2021-05-18,chhindwara,18.60385009765625,23.064800243377686,44.04348457998554,107.6618511955202,0.0
2021-05-19,chhindwara,4.466800537109375,23.290200634002684,44.04348457998554,107.6618511955202,0.0
2021-05-20,chhindwara,0.005249999761581421,23.075900634527205,44.04348457998554,107.6618511955202,0.0
2021-05-13,chitradurga,6.17835693359375,0.0,43.28718420524768,105.813116946161,0.0
2021-05-14,chitradurga,0.6605713980538505,0.0,43.28718420524768,105.813116946161,0.0
2021-05-15,chitradurga,3.0477142333984375,9.886642565046039,43.28718420524768,105.813116946161,0.0
2021-05-16,chitradurga,0.4984285627092634,4.206714194161552,43.28718420524768,105.813116946161,0.0
2021-05-17,chitradurga,2.972428676060268,6.518571472167968,43.28718420524768,105.813116946161,0.0
2021-05-18,chitradurga,1.095142800467355,4.5660000392368865,43.28718420524768,105.813116946161,0.0
2021-05-19,chitradurga,9.565214320591517,13.63278579711914,43.28718420524768,105.813116946161,0.0
2021-05-20,chitradurga,1.1429285321916853,11.803285653250557,43.28718420524768,105.813116946161,0.0
2021-05-13,chittaurgarh,0.0846875011920929,0.0,43.19112768204585,105.57831211166764,0.0
2021-05-14,chittaurgarh,0.0008593749953433871,0.0,43.19112768204585,105.57831211166764,0.0
2021-05-15,chittaurgarh,0.012968749739229679,0.09851562592666596,43.19112768204585,105.57831211166764,0.0
2021-05-16,chittaurgarh,12.567343711853027,12.5811718365876,43.19112768204585,105.57831211166764,0.0
